lon,lat,group,2015-2019
43.5,71.5,demersals,0.127013428835938
43.5,71.5,total,0.438323634657283
43.5,72.5,smallPel,0.0301472079877881
43.5,72.5,largePel,1.12068764520491e-20
43.5,72.5,demersals,0.000882655873130503
43.5,72.5,total,0.0310298638609186
43.5,73.5,smallPel,0.0722690621972733
43.5,73.5,largePel,8.54442215042994e-17
43.5,73.5,demersals,0.0493749049831382
43.5,73.5,total,0.121643967180412
43.5,74.5,smallPel,0.024456881659852
43.5,74.5,largePel,3.99616805083912e-18
43.5,74.5,demersals,0.0402100779991289
43.5,74.5,total,0.0646669596589808
43.5,75.5,smallPel,0.000663837111559557
43.5,75.5,largePel,1.53455198216208e-18
43.5,75.5,demersals,0.000445417987482457
43.5,75.5,total,0.00110925509904202
43.5,76.5,smallPel,0.138715271388431
43.5,76.5,largePel,1.74874499058965e-10
43.5,76.5,demersals,3.99264634809798e-06
43.5,76.5,total,0.138719264209654
43.5,77.5,smallPel,2.59912800409871e-06
43.5,77.5,largePel,1.97492226085973e-20
43.5,77.5,demersals,2.20248361556266e-06
43.5,77.5,total,4.80161161966139e-06
43.5,78.5,smallPel,0.0662099485598
43.5,78.5,largePel,4.5724853621155e-13
43.5,78.5,demersals,1.33132544379636e-06
43.5,78.5,total,0.0662112798857011
43.5,79.5,smallPel,4.93932174208749e-08
43.5,79.5,largePel,5.23252582161399e-23
43.5,79.5,demersals,1.19441130566932e-06
43.5,79.5,total,1.2438045230902e-06
43.5,80.5,smallPel,4.49865199327995e-10
43.5,80.5,largePel,2.46186042970623e-21
43.5,80.5,demersals,7.03025650010602e-07
43.5,80.5,total,7.03475515209932e-07
43.5,81.5,smallPel,5.63472379723085e-11
43.5,81.5,largePel,8.80798308147827e-19
43.5,81.5,demersals,1.0968875160212e-06
43.5,81.5,total,1.09694386326005e-06
43.5,82.5,smallPel,9.34949382679103e-10
43.5,82.5,largePel,5.36779985555415e-26
43.5,82.5,demersals,1.50138309176368e-11
43.5,82.5,total,9.4996321359674e-10
43.5,83.5,smallPel,4.43268999704272e-10
43.5,83.5,largePel,3.19351596203457e-28
43.5,83.5,demersals,1.67020807758896e-11
43.5,83.5,total,4.59971080480162e-10
43.5,84.5,smallPel,2.26863520976727e-10
43.5,84.5,largePel,5.19571542413334e-27
43.5,84.5,demersals,1.76035882933128e-11
43.5,84.5,total,2.44467109270039e-10
43.5,85.5,smallPel,2.30811523910644e-10
43.5,85.5,largePel,4.33272993386918e-25
43.5,85.5,demersals,2.07915124690149e-11
43.5,85.5,total,2.51603036379659e-10
43.5,86.5,smallPel,2.85410272791173e-10
43.5,86.5,largePel,3.28737658812724e-23
43.5,86.5,demersals,3.70418678560136e-11
43.5,86.5,total,3.2245214064722e-10
43.5,87.5,smallPel,2.14807133497239e-10
43.5,87.5,largePel,8.8331140214822e-23
43.5,87.5,demersals,2.9475470091906e-11
43.5,87.5,total,2.44282603589233e-10
43.5,88.5,smallPel,2.15624472782695e-10
43.5,88.5,largePel,4.88630265974155e-22
43.5,88.5,demersals,3.21236146142906e-11
43.5,88.5,total,2.47748087397474e-10
43.5,89.5,smallPel,2.29115856489805e-10
43.5,89.5,largePel,4.5619320203566e-21
43.5,89.5,demersals,3.57263909792898e-11
43.5,89.5,total,2.64842247473656e-10
44.5,-67.5,smallPel,0.93696879853446
44.5,-67.5,largePel,0.172457545490086
44.5,-67.5,demersals,0.40043475049139
44.5,-67.5,total,1.50986109451594
44.5,-66.5,smallPel,0.562055971597939
44.5,-66.5,largePel,0.0925361557103846
44.5,-66.5,demersals,1.59271105662966e-06
44.5,-66.5,total,0.654593720019381
44.5,-65.5,smallPel,0.417115718919334
44.5,-65.5,largePel,0.015569088633379
44.5,-65.5,demersals,3.3809874145705e-06
44.5,-65.5,total,0.432688188540127
44.5,-64.5,smallPel,0.310676819392515
44.5,-64.5,largePel,0.00127439746703864
44.5,-64.5,demersals,4.33695969425441e-06
44.5,-64.5,total,0.311955553819248
44.5,-63.5,smallPel,0.316783127697763
44.5,-63.5,largePel,0.00207681766441501
44.5,-63.5,demersals,4.75887655122665e-06
44.5,-63.5,total,0.318864704238729
44.5,-62.5,smallPel,0.369878634805678
44.5,-62.5,largePel,0.0108813451264933
44.5,-62.5,demersals,4.74770458084659e-06
44.5,-62.5,total,0.380764727636752
44.5,-61.5,smallPel,0.444034075630898
44.5,-61.5,largePel,0.0453703327500122
44.5,-61.5,demersals,4.61617314454884e-06
44.5,-61.5,total,0.489409024554055
44.5,-60.5,smallPel,0.524529337561848
44.5,-60.5,largePel,0.114593828376232
44.5,-60.5,demersals,4.49825005575792e-06
44.5,-60.5,total,0.639127664188136
44.5,-59.5,smallPel,0.623049793121379
44.5,-59.5,largePel,0.194153812561518
44.5,-59.5,demersals,4.48678433418495e-06
44.5,-59.5,total,0.817208092467231
44.5,-58.5,smallPel,0.801605564375983
44.5,-58.5,largePel,0.276728449610685
44.5,-58.5,demersals,4.55815858537261e-06
44.5,-58.5,total,1.07833857214525
44.5,-57.5,smallPel,1.01094086610833
44.5,-57.5,largePel,0.361002054147897
44.5,-57.5,demersals,4.65017881885616e-06
44.5,-57.5,total,1.37194757043505
44.5,-56.5,smallPel,1.13121558424792
44.5,-56.5,largePel,0.421307602114867
44.5,-56.5,demersals,4.51043691394156e-06
44.5,-56.5,total,1.5525276967997
44.5,-55.5,smallPel,1.14963947598846
44.5,-55.5,largePel,0.444441641268942
44.5,-55.5,demersals,3.9339862237935e-06
44.5,-55.5,total,1.59408505124363
44.5,-54.5,smallPel,1.06086681904404
44.5,-54.5,largePel,0.412233544645147
44.5,-54.5,demersals,2.54308654386555e-06
44.5,-54.5,total,1.47310290677573
44.5,-53.5,smallPel,0.973077039500358
44.5,-53.5,largePel,0.373438331224966
44.5,-53.5,demersals,2.88466692858607e-07
44.5,-53.5,total,1.34651565919202
44.5,-52.5,smallPel,0.941353818794398
44.5,-52.5,largePel,0.384903764798161
44.5,-52.5,demersals,2.92779963096855e-07
44.5,-52.5,total,1.32625787637252
44.5,-51.5,smallPel,0.704642319282197
44.5,-51.5,largePel,0.29120728396513
44.5,-51.5,demersals,1.82237723809023e-06
44.5,-51.5,total,0.995851425624565
44.5,-50.5,smallPel,0.518203377019261
44.5,-50.5,largePel,0.207616173075035
44.5,-50.5,demersals,3.27257952427275e-06
44.5,-50.5,total,0.725822822673819
44.5,-49.5,smallPel,0.366645972537361
44.5,-49.5,largePel,0.137102312509762
44.5,-49.5,demersals,3.72402397080558e-06
44.5,-49.5,total,0.503752009071094
44.5,-48.5,smallPel,0.311852815809308
44.5,-48.5,largePel,0.109136658058848
44.5,-48.5,demersals,3.31823995493504e-06
44.5,-48.5,total,0.420992792108111
44.5,-47.5,smallPel,0.289776725871851
44.5,-47.5,largePel,0.0964913259267775
44.5,-47.5,demersals,1.90052782853896e-06
44.5,-47.5,total,0.386269952326457
44.5,-46.5,smallPel,0.299216502932383
44.5,-46.5,largePel,0.104666707866532
44.5,-46.5,demersals,8.99928871939055e-07
44.5,-46.5,total,0.403884110727787
44.5,-45.5,smallPel,0.346235002769839
44.5,-45.5,largePel,0.135480483026734
44.5,-45.5,demersals,7.90802122530077e-08
44.5,-45.5,total,0.481715564876786
44.5,-44.5,smallPel,0.352070760606686
44.5,-44.5,largePel,0.153507072849749
44.5,-44.5,demersals,1.01564973549673e-07
44.5,-44.5,total,0.505577935021409
44.5,-43.5,smallPel,0.421977080523874
44.5,-43.5,largePel,0.233235466736865
44.5,-43.5,demersals,3.57988544628181e-07
44.5,-43.5,total,0.655212905249283
44.5,-42.5,smallPel,0.736434554962175
44.5,-42.5,largePel,0.475824535250446
44.5,-42.5,demersals,3.0069703999744e-07
44.5,-42.5,total,1.21225939090966
44.5,-41.5,smallPel,1.21983538197001
44.5,-41.5,largePel,0.909029146194173
44.5,-41.5,demersals,1.77249988708278e-07
44.5,-41.5,total,2.12886470541417
44.5,-40.5,smallPel,1.51773958742031
44.5,-40.5,largePel,1.29640615779277
44.5,-40.5,demersals,1.13905406245005e-07
44.5,-40.5,total,2.81414585911848
44.5,-39.5,smallPel,1.45199093071548
44.5,-39.5,largePel,1.28419687012045
44.5,-39.5,demersals,1.74692876253167e-07
44.5,-39.5,total,2.7361879755288
44.5,-38.5,smallPel,1.21955943923153
44.5,-38.5,largePel,1.11519442689789
44.5,-38.5,demersals,2.59942242304438e-07
44.5,-38.5,total,2.33475412607166
44.5,-37.5,smallPel,1.0117651647252
44.5,-37.5,largePel,0.921903462694605
44.5,-37.5,demersals,2.38329937223414e-07
44.5,-37.5,total,1.93366886574974
44.5,-36.5,smallPel,0.913322082903696
44.5,-36.5,largePel,0.811639919782488
44.5,-36.5,demersals,2.10625891150705e-07
44.5,-36.5,total,1.72496221331208
44.5,-35.5,smallPel,0.86591654075575
44.5,-35.5,largePel,0.754954054827736
44.5,-35.5,demersals,2.81678816384558e-07
44.5,-35.5,total,1.6208708772623
44.5,-34.5,smallPel,0.839422001405646
44.5,-34.5,largePel,0.706763012956281
44.5,-34.5,demersals,3.40093058644225e-08
44.5,-34.5,total,1.54618504837123
44.5,-33.5,smallPel,0.737715566780322
44.5,-33.5,largePel,0.555793669900047
44.5,-33.5,demersals,6.72620943626394e-10
44.5,-33.5,total,1.29350923735299
44.5,-32.5,smallPel,0.505096565378379
44.5,-32.5,largePel,0.305540230442083
44.5,-32.5,demersals,0.0276267550698965
44.5,-32.5,total,0.838263550890358
44.5,-31.5,smallPel,0.349474035255122
44.5,-31.5,largePel,0.208447198639221
44.5,-31.5,demersals,1.46470338777297e-11
44.5,-31.5,total,0.557921233908991
44.5,-30.5,smallPel,0.370092311814106
44.5,-30.5,largePel,0.289590196110658
44.5,-30.5,demersals,1.7221191845784e-07
44.5,-30.5,total,0.659682680136682
44.5,-29.5,smallPel,0.479878334953233
44.5,-29.5,largePel,0.461110284470553
44.5,-29.5,demersals,1.5377239414952e-07
44.5,-29.5,total,0.94098877319618
44.5,-28.5,smallPel,0.600760327634021
44.5,-28.5,largePel,0.635294455030412
44.5,-28.5,demersals,1.41290578903725e-07
44.5,-28.5,total,1.23605492395501
44.5,-27.5,smallPel,0.580973473594171
44.5,-27.5,largePel,0.721622948870926
44.5,-27.5,demersals,1.35569003399675e-07
44.5,-27.5,total,1.3025965580341
44.5,-26.5,smallPel,0.474984181165471
44.5,-26.5,largePel,0.6177123884215
44.5,-26.5,demersals,8.77144304194594e-08
44.5,-26.5,total,1.0926966573014
44.5,-15.5,smallPel,0.181083846798053
44.5,-15.5,largePel,0.0424784858653754
44.5,-15.5,demersals,1.5928641487036e-08
44.5,-15.5,total,0.223562348592069
44.5,-14.5,smallPel,0.168525129351875
44.5,-14.5,largePel,0.0303740782028339
44.5,-14.5,demersals,5.35125024703289e-07
44.5,-14.5,total,0.198899742679734
44.5,-13.5,smallPel,0.188115884464247
44.5,-13.5,largePel,0.0649505350423292
44.5,-13.5,demersals,4.91594627491474e-07
44.5,-13.5,total,0.253066911101203
44.5,-12.5,smallPel,0.270019352343729
44.5,-12.5,largePel,0.179337570020641
44.5,-12.5,demersals,2.62835790321546e-07
44.5,-12.5,total,0.44935718520016
44.5,-11.5,smallPel,0.410605507451363
44.5,-11.5,largePel,0.438937401757556
44.5,-11.5,demersals,2.63794736197193e-07
44.5,-11.5,total,0.849543173003655
44.5,-10.5,smallPel,0.636108776084078
44.5,-10.5,largePel,0.919883004819595
44.5,-10.5,demersals,2.37564354205902e-07
44.5,-10.5,total,1.55599201846803
44.5,-9.5,smallPel,1.02889275904377
44.5,-9.5,largePel,1.45318400221941
44.5,-9.5,demersals,2.51121329963978e-07
44.5,-9.5,total,2.48207701238451
44.5,-8.5,smallPel,1.01707862373486
44.5,-8.5,largePel,1.46717301759183
44.5,-8.5,demersals,3.01477976838377e-07
44.5,-8.5,total,2.48425194280467
44.5,-7.5,smallPel,0.683303198013621
44.5,-7.5,largePel,1.02409124213038
44.5,-7.5,demersals,3.989843265848e-07
44.5,-7.5,total,1.70739483912833
44.5,-6.5,smallPel,0.431400703897652
44.5,-6.5,largePel,0.736552240978815
44.5,-6.5,demersals,5.18093256329307e-07
44.5,-6.5,total,1.16795346296972
44.5,-5.5,smallPel,0.367261565455005
44.5,-5.5,largePel,0.703282189901113
44.5,-5.5,demersals,5.76944947103382e-07
44.5,-5.5,total,1.07054433230107
44.5,-4.5,smallPel,0.461994075538021
44.5,-4.5,largePel,0.717909118988457
44.5,-4.5,demersals,6.43636106325174e-07
44.5,-4.5,total,1.17990383816258
44.5,-3.5,smallPel,0.6069320268272
44.5,-3.5,largePel,0.822215626829251
44.5,-3.5,demersals,5.32513719615412e-07
44.5,-3.5,total,1.42914818617017
44.5,-2.5,smallPel,0.665428761396541
44.5,-2.5,largePel,0.870321489858928
44.5,-2.5,demersals,4.30717270113214e-07
44.5,-2.5,total,1.53575068197274
44.5,-1.5,smallPel,0.599342012385159
44.5,-1.5,largePel,0.83953307106975
44.5,-1.5,demersals,3.44172872225183e-07
44.5,-1.5,total,1.43887542762778
44.5,-0.5,smallPel,0.518579177243517
44.5,-0.5,largePel,0.850512265729283
44.5,-0.5,demersals,2.50669586944628e-07
44.5,-0.5,total,1.36909169364239
44.5,0.5,smallPel,0.48476891378591
44.5,0.5,largePel,0.873531199897045
44.5,0.5,demersals,8.95098935065654e-08
44.5,0.5,total,1.35830020319285
44.5,11.5,smallPel,0.476756519517349
44.5,11.5,largePel,0.497324607290223
44.5,11.5,demersals,0.015342375258306
44.5,11.5,total,0.989423502065878
44.5,69.5,smallPel,0.444607850198139
44.5,69.5,largePel,1.84485603143207e-07
44.5,69.5,demersals,0.266826412706214
44.5,69.5,total,0.711434447389956
44.5,70.5,smallPel,0.392192866003464
44.5,70.5,largePel,5.51603622266265e-08
44.5,70.5,demersals,0.222172538320272
44.5,70.5,total,0.614365459484098
44.5,71.5,smallPel,0.566703158613378
44.5,71.5,largePel,0.000168795234814724
44.5,71.5,demersals,0.147303947937159
44.5,71.5,total,0.714175901785352
44.5,72.5,smallPel,0.138292709002648
44.5,72.5,largePel,4.45854472284805e-14
44.5,72.5,demersals,0.0874467871526459
44.5,72.5,total,0.225739496155339
44.5,73.5,smallPel,0.0892697226662729
44.5,73.5,largePel,8.4082341579468e-16
44.5,73.5,demersals,0.0618554316815276
44.5,73.5,total,0.151125154347801
44.5,74.5,smallPel,0.0274415644747397
44.5,74.5,largePel,7.39365864946531e-18
44.5,74.5,demersals,0.0426547056101924
44.5,74.5,total,0.0700962700849321
44.5,75.5,smallPel,0.0008230482986421
44.5,75.5,largePel,2.52008415794172e-18
44.5,75.5,demersals,0.00205417882658612
44.5,75.5,total,0.00287722712522823
44.5,76.5,smallPel,0.134689411761092
44.5,76.5,largePel,1.89612027242963e-10
44.5,76.5,demersals,3.78770530196654e-06
44.5,76.5,total,0.134693199656006
44.5,77.5,smallPel,1.38145777295427e-06
44.5,77.5,largePel,1.16671165614969e-19
44.5,77.5,demersals,1.67492865108588e-06
44.5,77.5,total,3.05638642404027e-06
44.5,78.5,smallPel,2.66940950337499e-07
44.5,78.5,largePel,9.9475393826121e-19
44.5,78.5,demersals,1.23093276058361e-06
44.5,78.5,total,1.4978737109221e-06
44.5,79.5,smallPel,4.24308878744492e-08
44.5,79.5,largePel,1.02262687250353e-17
44.5,79.5,demersals,1.1159908173687e-06
44.5,79.5,total,1.15842170525337e-06
44.5,80.5,smallPel,5.28024580966308e-09
44.5,80.5,largePel,3.65633036929116e-17
44.5,80.5,demersals,8.84354391701093e-07
44.5,80.5,total,8.8963463754732e-07
44.5,81.5,smallPel,1.07668372920206e-10
44.5,81.5,largePel,4.48326498281416e-20
44.5,81.5,demersals,9.19823272474975e-07
44.5,81.5,total,9.1993094084794e-07
44.5,82.5,smallPel,1.02979386925288e-09
44.5,82.5,largePel,1.47291887528881e-24
44.5,82.5,demersals,5.4783233659609e-09
44.5,82.5,total,6.50811723521378e-09
44.5,83.5,smallPel,4.69395162510258e-10
44.5,83.5,largePel,3.28556041601477e-28
44.5,83.5,demersals,1.77704648159273e-11
44.5,83.5,total,4.87165627326186e-10
44.5,84.5,smallPel,2.37809216085327e-10
44.5,84.5,largePel,6.20256511857861e-27
44.5,84.5,demersals,1.84764017061461e-11
44.5,84.5,total,2.56285617791473e-10
44.5,85.5,smallPel,2.23808673788254e-10
44.5,85.5,largePel,3.94180060107496e-25
44.5,85.5,demersals,2.07555131361809e-11
44.5,85.5,total,2.44564186924435e-10
44.5,86.5,smallPel,2.8173563956204e-10
44.5,86.5,largePel,3.22547247030953e-23
44.5,86.5,demersals,3.70254765014677e-11
44.5,86.5,total,3.18761116063539e-10
44.5,87.5,smallPel,2.1740860811666e-10
44.5,87.5,largePel,8.95108621393439e-23
44.5,87.5,demersals,2.93780390639049e-11
44.5,87.5,total,2.46786647180654e-10
44.5,88.5,smallPel,2.15804955488933e-10
44.5,88.5,largePel,4.7900228235114e-22
44.5,88.5,demersals,3.20219105543477e-11
44.5,88.5,total,2.4782686604376e-10
44.5,89.5,smallPel,2.29098961152018e-10
44.5,89.5,largePel,4.501199000574e-21
44.5,89.5,demersals,3.56533388044643e-11
44.5,89.5,total,2.64752299960983e-10
45.5,-66.5,smallPel,0.6150869332442
45.5,-66.5,largePel,0.124314582642099
45.5,-66.5,demersals,1.23001162706919e-06
45.5,-66.5,total,0.739402745897927
45.5,-65.5,smallPel,0.451284512446887
45.5,-65.5,largePel,0.0291550907400724
45.5,-65.5,demersals,2.7998924414593e-06
45.5,-65.5,total,0.4804424030794
45.5,-64.5,smallPel,0.318614312132238
45.5,-64.5,largePel,0.00169958489142083
45.5,-64.5,demersals,3.96422702906994e-06
45.5,-64.5,total,0.320317861250688
45.5,-63.5,smallPel,0.311332343840543
45.5,-63.5,largePel,0.00181577548250631
45.5,-63.5,demersals,4.70378847726143e-06
45.5,-63.5,total,0.313152823111527
45.5,-62.5,smallPel,0.362727079776579
45.5,-62.5,largePel,0.0100166208746434
45.5,-62.5,demersals,4.76339559879357e-06
45.5,-62.5,total,0.372748464046821
45.5,-61.5,smallPel,0.44015782182382
45.5,-61.5,largePel,0.0463858673218732
45.5,-61.5,demersals,4.63216644797627e-06
45.5,-61.5,total,0.486548321312141
45.5,-60.5,smallPel,0.522953608887276
45.5,-60.5,largePel,0.117828934396456
45.5,-60.5,demersals,4.50723345185224e-06
45.5,-60.5,total,0.640787050517184
45.5,-59.5,smallPel,0.622419484520209
45.5,-59.5,largePel,0.196322607991665
45.5,-59.5,demersals,4.5042468490438e-06
45.5,-59.5,total,0.818746596758723
45.5,-58.5,smallPel,0.800596499856383
45.5,-58.5,largePel,0.276862456766909
45.5,-58.5,demersals,4.56300924354823e-06
45.5,-58.5,total,1.07746351963254
45.5,-57.5,smallPel,1.0059638927559
45.5,-57.5,largePel,0.358405496589277
45.5,-57.5,demersals,4.64906765195338e-06
45.5,-57.5,total,1.36437403841283
45.5,-56.5,smallPel,1.10928480184876
45.5,-56.5,largePel,0.414414305120974
45.5,-56.5,demersals,4.55065862590833e-06
45.5,-56.5,total,1.52370365762836
45.5,-55.5,smallPel,1.11665630008778
45.5,-55.5,largePel,0.432356319363808
45.5,-55.5,demersals,3.86949844579896e-06
45.5,-55.5,total,1.54901648895003
45.5,-54.5,smallPel,1.03709904603499
45.5,-54.5,largePel,0.40657728236743
45.5,-54.5,demersals,2.56137228434328e-06
45.5,-54.5,total,1.4436788897747
45.5,-53.5,smallPel,0.961726329259262
45.5,-53.5,largePel,0.373755705239329
45.5,-53.5,demersals,1.06398276900487e-06
45.5,-53.5,total,1.33548309848136
45.5,-52.5,smallPel,0.908180196944879
45.5,-52.5,largePel,0.378366197617203
45.5,-52.5,demersals,1.48439283249905e-06
45.5,-52.5,total,1.28654787895492
45.5,-51.5,smallPel,0.674634091747989
45.5,-51.5,largePel,0.281986289368116
45.5,-51.5,demersals,2.65626098007525e-06
45.5,-51.5,total,0.956623037377085
45.5,-50.5,smallPel,0.500777444711684
45.5,-50.5,largePel,0.201958089362838
45.5,-50.5,demersals,3.52280865590414e-06
45.5,-50.5,total,0.702739056883177
45.5,-49.5,smallPel,0.362483890145657
45.5,-49.5,largePel,0.134960175404794
45.5,-49.5,demersals,3.7101503887386e-06
45.5,-49.5,total,0.49744777570084
45.5,-48.5,smallPel,0.309986807317907
45.5,-48.5,largePel,0.108005476125764
45.5,-48.5,demersals,3.25385870898027e-06
45.5,-48.5,total,0.41799553730238
45.5,-47.5,smallPel,0.281198702852364
45.5,-47.5,largePel,0.0944791473184229
45.5,-47.5,demersals,1.93433044692231e-06
45.5,-47.5,total,0.375679784501233
45.5,-46.5,smallPel,0.302339641293586
45.5,-46.5,largePel,0.105855015523533
45.5,-46.5,demersals,5.22366130110023e-07
45.5,-46.5,total,0.408195179183249
45.5,-45.5,smallPel,0.39480203039466
45.5,-45.5,largePel,0.148108330968708
45.5,-45.5,demersals,0.0665950041216885
45.5,-45.5,total,0.609505365485057
45.5,-44.5,smallPel,0.349439644988357
45.5,-44.5,largePel,0.150701478376586
45.5,-44.5,demersals,1.23392225008814e-07
45.5,-44.5,total,0.500141246757168
45.5,-43.5,smallPel,0.425742255669597
45.5,-43.5,largePel,0.231267862452129
45.5,-43.5,demersals,3.68756508328444e-07
45.5,-43.5,total,0.657010486878234
45.5,-42.5,smallPel,0.740552556095926
45.5,-42.5,largePel,0.477297269909865
45.5,-42.5,demersals,3.31626082521738e-07
45.5,-42.5,total,1.21785015763187
45.5,-41.5,smallPel,1.21482295179686
45.5,-41.5,largePel,0.908271821122474
45.5,-41.5,demersals,1.91272936119071e-07
45.5,-41.5,total,2.12309496419227
45.5,-40.5,smallPel,1.45489452071467
45.5,-40.5,largePel,1.24705023708267
45.5,-40.5,demersals,1.06580578415646e-07
45.5,-40.5,total,2.70194486437792
45.5,-39.5,smallPel,1.36440832573371
45.5,-39.5,largePel,1.21325366264977
45.5,-39.5,demersals,1.85067809727559e-07
45.5,-39.5,total,2.5776621734513
45.5,-38.5,smallPel,1.16608103135397
45.5,-38.5,largePel,1.07252676401759
45.5,-38.5,demersals,2.85694976049646e-07
45.5,-38.5,total,2.23860808106653
45.5,-37.5,smallPel,1.00719226832261
45.5,-37.5,largePel,0.922687924782617
45.5,-37.5,demersals,4.44157952301333e-07
45.5,-37.5,total,1.92988063726318
45.5,-36.5,smallPel,0.929279145097095
45.5,-36.5,largePel,0.8166663569705
45.5,-36.5,demersals,3.49567155429232e-07
45.5,-36.5,total,1.74594585163475
45.5,-35.5,smallPel,0.870738413912999
45.5,-35.5,largePel,0.746009396507375
45.5,-35.5,demersals,3.43572021029636e-07
45.5,-35.5,total,1.61674815399239
45.5,-34.5,smallPel,0.849216997903843
45.5,-34.5,largePel,0.691564978337005
45.5,-34.5,demersals,4.72948468971333e-08
45.5,-34.5,total,1.54078202353569
45.5,-33.5,smallPel,0.711304209859906
45.5,-33.5,largePel,0.525966270304085
45.5,-33.5,demersals,8.38752516564434e-09
45.5,-33.5,total,1.23727048855152
45.5,-32.5,smallPel,0.448509921606562
45.5,-32.5,largePel,0.265145103848293
45.5,-32.5,demersals,6.58610628278411e-08
45.5,-32.5,total,0.713655091315918
45.5,-31.5,smallPel,0.349124582990184
45.5,-31.5,largePel,0.202532947481658
45.5,-31.5,demersals,1.14544000309397e-07
45.5,-31.5,total,0.551657645015842
45.5,-30.5,smallPel,0.396220015629152
45.5,-30.5,largePel,0.30365280822629
45.5,-30.5,demersals,9.40778233869598e-08
45.5,-30.5,total,0.699872917933265
45.5,-29.5,smallPel,0.525580362351497
45.5,-29.5,largePel,0.491614715914439
45.5,-29.5,demersals,1.76658419917694e-07
45.5,-29.5,total,1.01719525492436
45.5,-28.5,smallPel,0.670633238274101
45.5,-28.5,largePel,0.662204858059888
45.5,-28.5,demersals,1.94807094387552e-07
45.5,-28.5,total,1.33283829114108
45.5,-27.5,smallPel,0.773098361934095
45.5,-27.5,largePel,0.766943879475682
45.5,-27.5,demersals,6.00055771785023e-08
45.5,-27.5,total,1.54004230141535
45.5,-26.5,smallPel,0.851656909824529
45.5,-26.5,largePel,0.962700486840696
45.5,-26.5,demersals,3.99577665437322e-14
45.5,-26.5,total,1.81435739666526
45.5,-15.5,smallPel,0.206945900728992
45.5,-15.5,largePel,0.049965237333454
45.5,-15.5,demersals,8.61140529210325e-10
45.5,-15.5,total,0.256911138923586
45.5,-14.5,smallPel,0.17957929253873
45.5,-14.5,largePel,0.0421171869624571
45.5,-14.5,demersals,4.0947506200359e-07
45.5,-14.5,total,0.221696888976249
45.5,-13.5,smallPel,0.19468369960578
45.5,-13.5,largePel,0.0751430814892633
45.5,-13.5,demersals,4.63151102485378e-07
45.5,-13.5,total,0.269827244246146
45.5,-12.5,smallPel,0.283417925737078
45.5,-12.5,largePel,0.199176085680466
45.5,-12.5,demersals,3.5209547842224e-07
45.5,-12.5,total,0.482594363513022
45.5,-11.5,smallPel,0.403944766821462
45.5,-11.5,largePel,0.493897484973419
45.5,-11.5,demersals,3.0661682713099e-07
45.5,-11.5,total,0.897842558411709
45.5,-10.5,smallPel,0.633310516264722
45.5,-10.5,largePel,0.963724306341826
45.5,-10.5,demersals,2.84734439876696e-07
45.5,-10.5,total,1.59703510734099
45.5,-9.5,smallPel,1.05889916695272
45.5,-9.5,largePel,1.48099225218604
45.5,-9.5,demersals,2.88111677367808e-07
45.5,-9.5,total,2.53989170725044
45.5,-8.5,smallPel,1.06838534124338
45.5,-8.5,largePel,1.49990695688892
45.5,-8.5,demersals,3.33813456485472e-07
45.5,-8.5,total,2.56829263194576
45.5,-7.5,smallPel,0.738102150562182
45.5,-7.5,largePel,1.07579529539991
45.5,-7.5,demersals,4.36182841502394e-07
45.5,-7.5,total,1.81389788214493
45.5,-6.5,smallPel,0.483094737376621
45.5,-6.5,largePel,0.764454995629843
45.5,-6.5,demersals,5.56906647865791e-07
45.5,-6.5,total,1.24755028991311
45.5,-5.5,smallPel,0.359190944005928
45.5,-5.5,largePel,0.7470572103213
45.5,-5.5,demersals,6.5193266178793e-07
45.5,-5.5,total,1.10624880625989
45.5,-4.5,smallPel,0.424307575357955
45.5,-4.5,largePel,0.772971895249146
45.5,-4.5,demersals,7.31415900007832e-07
45.5,-4.5,total,1.197280202023
45.5,-3.5,smallPel,0.556265757756171
45.5,-3.5,largePel,0.841268510899302
45.5,-3.5,demersals,7.20143847028173e-07
45.5,-3.5,total,1.39753498879932
45.5,-2.5,smallPel,0.616839094785258
45.5,-2.5,largePel,0.880466782973829
45.5,-2.5,demersals,6.06653459432425e-07
45.5,-2.5,total,1.49730648441255
45.5,-1.5,smallPel,0.56162594549635
45.5,-1.5,largePel,0.818424538513881
45.5,-1.5,demersals,5.81858789402156e-07
45.5,-1.5,total,1.38005106586902
45.5,-0.5,smallPel,0.502092996574934
45.5,-0.5,largePel,0.777705620968365
45.5,-0.5,demersals,4.50793934494983e-07
45.5,-0.5,total,1.27979906833723
45.5,0.5,smallPel,0.44754001374936
45.5,0.5,largePel,0.836397869212644
45.5,0.5,demersals,3.0310221893274e-07
45.5,0.5,total,1.28393818606422
45.5,1.5,smallPel,0.464874250237035
45.5,1.5,largePel,0.819824881045321
45.5,1.5,demersals,3.54114151684482e-08
45.5,1.5,total,1.28469916669377
45.5,11.5,smallPel,0.522392988273825
45.5,11.5,largePel,0.651994642967978
45.5,11.5,demersals,0.00703322000261526
45.5,11.5,total,1.18142085124442
45.5,12.5,smallPel,0.504518127543338
45.5,12.5,largePel,0.625652993926483
45.5,12.5,demersals,0.0111988868439524
45.5,12.5,total,1.14137000831377
45.5,69.5,smallPel,0.372110764085465
45.5,69.5,largePel,2.26515391970746e-08
45.5,69.5,demersals,0.238726553773269
45.5,69.5,total,0.610837340510273
45.5,70.5,smallPel,0.403605099274185
